,state,account_length,area_code,phone_number,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,customer_service_calls,churn,total_charge,tenor_years,total_minutes,avg_price_per_min,total_calls
1721,NJ,106,415,397-8162,0,0,0,191.4,124,32.54,200.7,116,17.06,230.1,76,10.35,8.2,3,2.21,1,0,62.16,8,630.4000000000001,0.09860406091370556,319
1722,MS,84,510,380-6722,0,0,0,75.3,96,12.8,179.9,113,15.29,193.8,134,8.72,12.3,1,3.32,1,0,40.13,7,461.3,0.08699327986126165,344
1723,MA,80,510,329-2918,0,0,0,149.8,123,25.47,276.3,75,23.49,241.4,75,10.86,10.9,7,2.94,2,0,62.75999999999999,6,678.4,0.09251179245283017,280
1724,SC,100,510,348-8022,0,0,0,115.9,87,19.7,111.3,56,9.46,170.2,77,7.66,7.1,4,1.92,1,0,38.74,8,404.5,0.0957725587144623,224
1725,MN,99,408,388-4459,0,0,0,128.8,86,21.9,203.9,105,17.33,282.6,131,12.72,14.1,4,3.81,2,0,55.76,8,629.4000000000001,0.08859231013663806,326
1726,WV,50,510,358-3114,0,0,0,131.7,108,22.39,216.5,103,18.4,196.1,126,8.82,11.0,5,2.97,1,0,52.58,4,555.3,0.09468755627588692,342
1727,MS,105,415,343-9654,0,0,0,101.4,48,17.24,159.1,119,13.52,259.2,53,11.66,12.2,2,3.29,1,0,45.71,8,531.9000000000001,0.08593720624177476,222
1728,VA,113,415,401-9909,0,1,23,149.0,104,25.33,235.8,67,20.04,201.8,76,9.08,9.5,5,2.57,4,0,57.019999999999996,9,596.1,0.0956550914276128,252
1729,MS,111,415,404-9978,0,1,36,96.8,123,16.46,170.6,105,14.5,166.0,85,7.47,13.4,4,3.62,2,0,42.05,9,446.79999999999995,0.09411369740376008,317
1730,NM,161,408,397-8011,0,0,0,107.5,121,18.28,256.4,46,21.79,247.2,131,11.12,12.6,3,3.4,2,0,54.589999999999996,13,623.6999999999999,0.08752605419272086,301
1731,TX,70,415,341-8719,0,0,0,232.8,95,39.58,303.4,111,25.79,255.6,104,11.5,12.9,7,3.48,0,1,80.35000000000001,5,804.7,0.09985087610289549,317
1732,HI,97,415,408-1242,0,1,43,121.1,105,20.59,260.2,115,22.12,222.4,100,10.01,8.3,5,2.24,3,0,54.96,8,611.9999999999999,0.08980392156862747,325
1733,WA,130,510,406-7726,0,0,0,124.3,70,21.13,270.7,99,23.01,239.5,83,10.78,3.5,6,0.95,0,0,55.870000000000005,10,638.0,0.0875705329153605,258
1734,WI,92,415,351-2773,0,0,0,157.7,101,26.81,298.6,100,25.38,216.9,99,9.76,13.8,3,3.73,1,0,65.67999999999999,7,687.0,0.09560407569141192,303
1735,CO,119,408,368-6174,0,0,0,124.3,68,21.13,207.1,88,17.6,157.4,93,7.08,14.8,1,4.0,0,0,49.81,9,503.59999999999997,0.09890786338363781,250
1736,NV,115,415,334-5029,0,0,0,286.4,125,48.69,205.7,74,17.48,191.4,141,8.61,6.9,6,1.86,1,1,76.64,9,690.4,0.11100811123986096,346
1737,RI,134,415,413-1789,0,0,0,141.7,95,24.09,205.6,101,17.48,218.5,60,9.83,8.8,6,2.38,0,0,53.78,11,574.5999999999999,0.09359554472676647,262
1738,VA,127,408,414-1246,0,1,25,173.0,91,29.41,245.8,64,20.89,300.0,99,13.5,4.8,3,1.3,0,0,65.1,10,723.5999999999999,0.08996683250414594,257
1739,NJ,80,415,330-4978,0,0,0,268.7,120,45.68,301.0,147,25.59,167.0,140,7.52,5.8,1,1.57,2,1,80.35999999999999,6,742.5,0.1082289562289562,408
1740,ND,153,415,386-1631,0,1,31,218.5,130,37.15,134.2,103,11.41,118.9,105,5.35,9.4,6,2.54,0,0,56.45,12,481.0,0.11735966735966737,344
1741,MN,85,415,363-1208,0,0,0,255.3,114,43.4,194.6,83,16.54,276.6,78,12.45,3.7,5,1.0,3,0,73.39,7,730.2,0.10050671049027664,280
1742,HI,79,415,334-5263,0,0,0,41.9,124,7.12,211.0,95,17.94,237.9,55,10.71,11.4,5,3.08,1,0,38.85,6,502.2,0.07735961768219833,279
1743,ND,35,415,361-4137,0,0,0,260.8,87,44.34,258.1,78,21.94,131.3,123,5.91,5.8,2,1.57,1,0,73.75999999999999,2,656.0,0.11243902439024389,290
1744,WI,120,408,374-8187,0,1,26,239.4,94,40.7,259.4,88,22.05,238.0,132,10.71,7.7,3,2.08,0,0,75.54,10,744.5,0.10146406984553392,317
1745,MN,68,510,370-1525,0,0,0,226.7,94,38.54,168.4,129,14.31,188.7,117,8.49,10.2,1,2.75,0,0,64.09,5,594.0,0.1078956228956229,341
1746,DC,60,408,355-3801,0,0,0,179.3,147,30.48,208.9,89,17.76,248.2,98,11.17,13.5,6,3.65,1,1,63.06,5,649.9000000000001,0.09703031235574702,340
1747,KS,120,510,392-5605,0,0,0,158.0,110,26.86,197.0,103,16.75,154.9,132,6.97,10.0,5,2.7,1,0,53.28,10,519.9,0.10248124639353723,350
1748,MT,71,510,363-1366,0,1,23,175.7,82,29.87,258.9,136,22.01,268.4,154,12.08,14.1,7,3.81,1,0,67.77,5,717.1,0.09450564774787337,379
1749,WV,124,415,358-5274,0,0,0,157.4,107,26.76,167.8,112,14.26,188.8,102,8.5,8.8,3,2.38,3,0,51.900000000000006,10,522.8,0.09927314460596788,324
1750,ME,23,510,376-9607,0,0,0,113.1,74,19.23,168.8,95,14.35,262.9,126,11.83,6.9,2,1.86,1,1,47.269999999999996,1,551.6999999999999,0.08568062352727933,297
1751,WY,225,415,374-1213,0,0,0,182.7,142,31.06,246.5,63,20.95,218.0,103,9.81,8.8,2,2.38,1,0,64.2,18,656.0,0.09786585365853659,310
1752,NY,181,415,421-8537,1,0,0,161.3,83,27.42,124.4,83,10.57,262.0,98,11.79,14.1,3,3.81,0,1,53.59,15,561.8000000000001,0.09538981844072623,267
1753,VT,63,415,351-5576,0,0,0,142.5,92,24.23,208.3,102,17.71,228.9,120,10.3,7.5,2,2.03,2,0,54.269999999999996,5,587.2,0.09242166212534059,316
1754,NC,54,415,407-7258,1,0,0,190.5,108,32.39,259.7,108,22.07,141.5,111,6.37,9.7,2,2.62,2,1,63.449999999999996,4,601.4000000000001,0.10550382440971065,329
1755,MO,80,408,405-4420,1,1,15,159.3,110,27.08,170.6,120,14.5,141.2,82,6.35,11.9,5,3.21,1,0,51.14,6,482.99999999999994,0.10587991718426502,317
1756,NC,118,408,340-2855,1,1,39,153.8,106,26.15,123.3,111,10.48,117.8,103,5.3,9.2,6,2.48,1,0,44.40999999999999,9,404.1,0.10989853996535508,326
1757,NJ,42,408,342-8002,1,0,0,180.7,127,30.72,174.6,94,14.84,165.3,114,7.44,12.0,6,3.24,2,0,56.24,3,532.5999999999999,0.10559519339091253,341
1758,OH,134,408,355-6826,0,0,0,202.7,105,34.46,224.9,90,19.12,253.9,108,11.43,12.1,7,3.27,0,0,68.27999999999999,11,693.6,0.09844290657439445,310
1759,TX,66,415,402-3886,0,1,35,190.8,100,32.44,261.3,93,22.21,209.5,108,9.43,8.9,6,2.4,0,0,66.48,5,670.5,0.09914988814317674,307
1760,WA,66,415,336-5900,0,0,0,205.1,102,34.87,232.7,109,19.78,259.9,95,11.7,9.2,6,2.48,2,0,68.83,5,706.9,0.0973687933229594,312
1761,TN,127,415,339-7684,0,1,28,235.6,124,40.05,236.8,113,20.13,241.2,127,10.85,7.7,2,2.08,1,0,73.10999999999999,10,721.3,0.10135865797864965,366
1762,HI,146,510,390-2433,0,0,0,189.3,77,32.18,155.9,128,13.25,186.0,83,8.37,7.4,3,2.0,0,0,55.8,12,538.6,0.10360193093204603,291
1763,WY,93,408,360-7246,0,1,42,166.9,101,28.37,273.2,84,23.22,171.0,106,7.69,11.5,1,3.11,1,0,62.39,7,622.6,0.1002088017989078,292
1764,CT,77,415,335-6508,0,0,0,245.2,87,41.68,254.1,83,21.6,239.4,91,10.77,7.5,4,2.03,0,1,76.08,6,746.1999999999999,0.1019565800053605,265
1765,NM,111,415,348-6720,0,0,0,132.6,125,22.54,221.1,67,18.79,127.9,101,5.76,12.7,2,3.43,4,1,50.519999999999996,9,494.3,0.10220513857980983,295
1766,NJ,125,415,406-6400,0,0,0,182.3,64,30.99,139.8,121,11.88,171.6,96,7.72,11.6,7,3.13,2,0,53.72,10,505.30000000000007,0.1063130813378191,288
1767,AL,115,510,390-7370,0,1,14,192.3,86,32.69,88.7,90,7.54,229.4,120,10.32,10.5,3,2.84,2,0,53.39,9,520.9,0.10249568055288924,299
1768,MN,115,510,390-5055,1,0,0,122.0,110,20.74,220.2,100,18.72,179.7,124,8.09,10.8,2,2.92,2,1,50.47,9,532.6999999999999,0.0947437582128778,336
1769,NC,114,408,405-7542,0,0,0,193.0,101,32.81,250.0,81,21.25,133.3,79,6.0,9.6,2,2.59,2,0,62.650000000000006,9,585.9,0.10692951015531663,263
1770,OH,106,415,364-4927,0,0,0,158.6,112,26.96,220.0,114,18.7,252.9,106,11.38,9.1,3,2.46,0,0,59.5,8,640.6,0.09288167343115829,335
1771,ND,118,415,329-3458,0,1,39,91.5,125,15.56,219.9,113,18.69,229.0,99,10.31,12.7,8,3.43,2,0,47.99,9,553.1,0.08676550352558307,345
1772,CO,59,510,331-3842,0,0,0,153.6,92,26.11,205.5,88,17.47,114.5,89,5.15,12.5,10,3.38,1,0,52.11,4,486.1,0.10720016457519028,279
1773,ND,87,415,343-4147,1,1,40,221.6,79,37.67,157.1,74,13.35,222.4,124,10.01,11.5,3,3.11,1,0,64.14,7,612.6,0.10470127326150833,280
1774,NY,21,415,335-2274,0,0,0,244.7,81,41.6,168.0,117,14.28,281.5,87,12.67,6.6,1,1.78,1,0,70.33,1,700.8000000000001,0.10035673515981734,286
1775,WI,142,408,343-3227,0,1,24,239.8,103,40.77,285.9,65,24.3,256.7,106,11.55,9.5,4,2.57,0,0,79.19,11,791.9000000000001,0.09999999999999999,278
1776,WY,62,415,336-6907,0,0,0,172.4,132,29.31,230.5,100,19.59,228.2,109,10.27,11.0,5,2.97,0,0,62.14,5,642.0999999999999,0.09677620308363184,346
1777,OR,149,415,331-1391,0,0,0,242.5,83,41.23,245.4,97,20.86,219.6,80,9.88,10.0,3,2.7,3,1,74.67,12,717.5,0.10406968641114983,263
1778,CO,54,510,360-1643,0,1,39,117.6,82,19.99,159.2,60,13.53,236.4,113,10.64,11.3,10,3.05,2,0,47.209999999999994,4,524.4999999999999,0.09000953288846521,265
1779,LA,112,510,410-2518,0,0,0,174.5,127,29.67,259.3,71,22.04,170.5,120,7.67,11.3,7,3.05,1,0,62.43,9,615.5999999999999,0.1014132553606238,325
1780,AL,68,510,344-4970,0,0,0,157.3,83,26.74,220.9,85,18.78,218.9,129,9.85,12.0,7,3.24,1,0,58.61,5,609.1,0.09622393695616482,304
1781,TX,201,415,408-1486,0,1,21,192.0,97,32.64,239.1,81,20.32,116.1,125,5.22,15.1,3,4.08,1,0,62.26,16,562.3000000000001,0.11072381291125732,306
1782,PA,88,510,396-1648,0,0,0,218.2,76,37.09,169.3,60,14.39,141.1,99,6.35,8.0,1,2.16,1,0,59.99000000000001,7,536.6,0.11179649645918749,236
1783,IL,85,415,391-2022,0,1,29,144.6,97,24.58,140.0,102,11.9,165.4,148,7.44,10.9,3,2.94,1,0,46.85999999999999,7,460.9,0.1016706443914081,350
1784,DE,51,415,420-6465,1,0,0,153.6,108,26.11,232.9,85,19.8,214.2,92,9.64,14.1,4,3.81,0,1,59.36,4,614.8000000000001,0.09655172413793102,289
1785,MO,45,510,398-2628,0,1,29,135.8,104,23.09,222.5,101,18.91,235.6,92,10.6,7.9,6,2.13,2,0,54.730000000000004,3,601.8,0.09094383516118314,303
1786,AR,116,510,409-5519,0,0,0,160.7,69,27.32,146.8,106,12.48,287.8,144,12.95,8.2,5,2.21,0,0,54.96,9,603.5,0.09106876553438277,324
1787,OH,146,408,391-8554,0,1,31,202.5,91,34.43,241.4,108,20.52,169.6,77,7.63,7.8,2,2.11,1,0,64.69000000000001,12,621.3,0.10412039272493162,278
1788,WI,63,510,395-1693,0,1,34,152.2,119,25.87,227.1,91,19.3,195.7,103,8.81,12.3,5,3.32,1,0,57.300000000000004,5,587.3,0.09756512855440151,318
1789,GA,133,510,393-3194,0,0,0,227.4,90,38.66,73.2,135,6.22,114.3,99,5.14,4.7,7,1.27,0,0,51.29,11,419.6,0.12223546234509056,331
1790,KY,125,408,328-3402,0,0,0,191.6,115,32.57,205.6,108,17.48,210.2,123,9.46,9.2,3,2.48,2,0,61.989999999999995,10,616.6,0.10053519299383716,349
1791,OH,72,510,411-4781,0,0,0,138.9,111,23.61,211.6,102,17.99,179.5,91,8.08,10.8,3,2.92,1,0,52.599999999999994,6,540.8,0.09726331360946745,307
1792,TN,130,408,401-2581,0,0,0,127.0,102,21.59,206.9,107,17.59,231.7,99,10.43,6.1,6,1.65,0,0,51.26,10,571.6999999999999,0.08966241035508134,314
1793,SD,97,415,385-1214,0,0,0,168.6,87,28.66,259.2,105,22.03,279.8,123,12.59,7.3,4,1.97,1,0,65.25,8,714.8999999999999,0.09127150650440623,319
1794,NY,54,415,348-6853,0,0,0,286.6,73,48.72,223.2,108,18.97,203.7,107,9.17,11.5,5,3.11,1,1,79.97,4,725.0,0.11030344827586207,293
1795,GA,160,415,341-8412,0,1,29,164.6,121,27.98,262.8,108,22.34,123.8,131,5.57,15.2,4,4.1,1,0,59.99,13,566.4,0.10591454802259888,364
1796,TX,79,415,330-8142,0,0,0,144.0,90,24.48,135.8,91,11.54,212.4,129,9.56,13.0,4,3.51,1,0,49.089999999999996,6,505.20000000000005,0.09716943784639745,314
1797,WV,92,415,361-1404,0,1,47,141.6,95,24.07,207.9,130,17.67,203.6,95,9.16,10.2,11,2.75,0,0,53.650000000000006,7,563.3000000000001,0.0952423220308894,331
1798,MI,59,415,375-9671,0,0,0,204.3,65,34.73,247.3,123,21.02,214.7,94,9.66,12.0,4,3.24,1,0,68.64999999999999,4,678.3,0.10120890461447736,286
1799,ND,132,510,372-1824,0,0,0,163.2,80,27.74,167.6,90,14.25,87.5,90,3.94,6.2,10,1.67,1,0,47.599999999999994,11,424.49999999999994,0.1121319199057715,270
1800,NE,21,510,408-3606,0,0,0,225.0,110,38.25,244.2,111,20.76,221.2,93,9.95,10.7,4,2.89,0,0,71.85000000000001,1,701.1,0.10248181429182714,318
1801,SD,93,415,333-3595,0,0,0,176.1,103,29.94,199.7,130,16.97,263.9,96,11.88,8.5,6,2.3,2,0,61.089999999999996,7,648.1999999999999,0.09424560320888616,335
1802,NJ,147,415,379-7009,0,1,36,254.2,78,43.21,228.1,105,19.39,98.0,125,4.41,13.8,7,3.73,5,0,70.74000000000001,12,594.0999999999999,0.11907086349099481,315
1803,AK,101,510,411-4940,0,0,0,174.9,105,29.73,262.0,75,22.27,210.0,93,9.45,8.5,5,2.3,1,0,63.75,8,655.4,0.09726884345437901,278
1804,CT,125,415,409-7523,1,0,0,187.3,118,31.84,160.7,111,13.66,263.8,112,11.87,9.6,2,2.59,0,1,59.959999999999994,10,621.4,0.09649179272610234,343
1805,CO,63,415,408-6725,0,0,0,211.8,84,36.01,230.9,137,19.63,217.1,99,9.77,10.7,9,2.89,3,0,68.3,5,670.5000000000001,0.1018642803877703,329
1806,MD,107,415,350-2384,0,0,0,241.9,102,41.12,126.9,117,10.79,185.6,92,8.35,11.7,6,3.16,0,0,63.42,8,566.1,0.11202967673555908,317
1807,ND,110,408,348-1706,0,0,0,196.1,103,33.34,199.7,123,16.97,135.9,71,6.12,12.9,1,3.48,3,0,59.91,9,544.5999999999999,0.11000734484024974,298
1808,NH,83,415,415-6145,0,0,0,231.3,100,39.32,210.4,84,17.88,217.4,106,9.78,12.4,2,3.35,3,0,70.33,6,671.5,0.10473566641846611,292
1809,MN,117,408,373-3731,0,0,0,161.6,104,27.47,196.3,119,16.69,294.8,111,13.27,13.8,2,3.73,1,0,61.15999999999999,9,666.5,0.09176294073518378,336
1810,KY,124,415,341-3349,0,0,0,194.0,103,32.98,241.0,116,20.49,227.5,153,10.24,11.9,5,3.21,0,0,66.92,10,674.4,0.09922894424673785,377
1811,NH,115,510,399-8859,0,0,0,109.7,148,18.65,223.8,87,19.02,240.3,96,10.81,15.4,8,4.16,3,0,52.64,9,589.1999999999999,0.08934147997284454,339
1812,CO,156,408,377-4518,1,0,0,277.0,119,47.09,238.3,106,20.26,94.4,96,4.25,8.3,3,2.24,1,0,73.84,13,617.9999999999999,0.11948220064724922,324
1813,KY,89,408,341-1594,0,0,0,192.1,83,32.66,163.6,88,13.91,169.7,138,7.64,6.1,3,1.65,0,0,55.85999999999999,7,531.5,0.10509877704609594,312
1814,KY,72,415,418-8770,0,0,0,198.4,147,33.73,216.9,121,18.44,112.8,125,5.08,13.1,4,3.54,0,0,60.79,6,541.2,0.11232446415373244,397
1815,IN,101,415,332-9118,0,1,42,209.2,82,35.56,159.7,74,13.57,181.6,100,8.17,9.5,3,2.57,0,0,59.870000000000005,8,560.0,0.10691071428571429,259
1816,OR,53,415,386-1418,0,0,0,184.8,98,31.42,216.4,125,18.39,141.1,116,6.35,18.4,3,4.97,2,0,61.13,4,560.7,0.10902443374353486,342
1817,SD,116,408,393-3535,0,0,0,167.8,119,28.53,142.0,123,12.07,190.7,128,8.58,7.3,4,1.97,2,0,51.15,9,507.8,0.1007286333202048,374
1818,DE,78,408,328-9006,0,0,0,139.2,140,23.66,191.4,113,16.27,286.5,125,12.89,11.8,3,3.19,3,0,56.01,6,628.9,0.08906026395293369,381
1819,OR,117,415,402-2482,0,1,17,221.3,82,37.62,167.6,100,14.25,262.7,87,11.82,4.4,4,1.19,0,0,64.88,9,655.9999999999999,0.09890243902439025,273
1820,NE,56,510,408-4865,0,0,0,121.6,84,20.67,165.3,115,14.05,243.9,95,10.98,8.9,2,2.4,1,0,48.1,4,539.6999999999999,0.0891235871780619,296
1821,OH,123,408,396-6247,0,1,39,270.4,99,45.97,245.1,110,20.83,108.9,113,4.9,15.4,7,4.16,1,0,75.86,10,639.8,0.1185683025945608,329
1822,OH,127,408,396-9462,0,0,0,139.6,94,23.73,240.9,112,20.48,127.1,88,5.72,8.8,4,2.38,2,0,52.31,10,516.4,0.10129744384198297,298
1823,AR,116,415,396-9279,0,1,23,253.0,78,43.01,138.9,121,11.81,277.8,104,12.5,11.8,3,3.19,2,0,70.50999999999999,9,681.5,0.10346294937637562,306
1824,KS,138,510,363-8715,0,1,26,183.9,83,31.26,240.7,93,20.46,185.7,125,8.36,15.0,3,4.05,1,0,64.13,11,625.3,0.10255877178954102,304
1825,TX,120,415,356-1358,0,0,0,203.3,108,34.56,259.9,66,22.09,115.9,103,5.22,7.8,2,2.11,3,0,63.980000000000004,10,586.9,0.1090134605554609,279
1826,WI,102,408,360-7839,0,0,0,200.6,106,34.1,152.5,127,12.96,199.4,128,8.97,7.7,2,2.08,3,0,58.11,8,560.2,0.10373081042484826,363
1827,OR,95,415,364-8774,0,0,0,167.6,96,28.49,176.0,89,14.96,250.9,113,11.29,13.4,6,3.62,2,0,58.36,7,607.9,0.09600263201184406,304
1828,VA,102,408,348-5038,0,0,0,156.5,67,26.61,204.3,103,17.37,141.9,72,6.39,9.9,2,2.67,2,0,53.040000000000006,8,512.6,0.103472493172064,244
1829,AR,89,415,365-4728,0,1,25,215.1,140,36.57,197.4,69,16.78,162.1,117,7.29,10.6,10,2.86,1,0,63.5,7,585.2,0.10850991114149008,336
1830,CT,50,408,351-9037,0,0,0,301.7,82,51.29,167.1,118,14.2,72.2,89,3.25,10.5,6,2.84,1,0,71.58,4,551.5,0.1297914777878513,295
1831,OH,93,415,397-9184,0,1,42,152.3,90,25.89,267.5,102,22.74,266.9,130,12.01,11.3,5,3.05,7,0,63.68999999999999,7,698.0,0.09124641833810887,327
1832,WY,68,510,398-4538,0,0,0,195.4,116,33.22,212.1,101,18.03,138.4,134,6.23,15.1,11,4.08,1,0,61.56,5,561.0,0.10973262032085562,362
1833,IL,70,408,382-6827,0,0,0,208.7,97,35.48,275.5,83,23.42,182.5,122,8.21,8.0,3,2.16,2,0,69.27,5,674.7,0.10266785237883502,305
1834,MO,138,415,408-1340,0,1,29,190.1,87,32.32,223.2,123,18.97,256.2,130,11.53,14.2,6,3.83,0,0,66.65,11,683.7,0.09748427672955975,346
1835,DC,141,415,333-9511,0,1,37,185.4,87,31.52,178.5,128,15.17,218.3,107,9.82,8.0,3,2.16,4,0,58.67,11,590.2,0.09940698068451372,325
1836,MA,112,415,358-7379,0,1,17,183.2,95,31.14,252.8,125,21.49,156.7,95,7.05,9.7,3,2.62,0,0,62.29999999999999,9,602.4000000000001,0.1034196547144754,318
1837,NH,117,510,397-1766,1,0,0,54.2,100,9.21,303.2,84,25.77,171.8,84,7.73,8.6,2,2.32,1,1,45.03000000000001,9,537.8000000000001,0.08373001115656378,270
1838,IA,1,408,331-2144,0,1,26,208.0,115,35.36,185.0,113,15.73,177.7,144,8.0,8.1,9,2.19,1,0,61.28,0,578.8000000000001,0.1058742225293711,381
1839,AL,70,415,345-7014,0,0,0,230.3,110,39.15,77.9,87,6.62,247.1,105,11.12,13.2,4,3.56,1,0,60.449999999999996,5,568.5000000000001,0.10633245382585749,306
1840,OR,87,510,395-1898,0,1,22,240.8,102,40.94,75.9,106,6.45,224.6,115,10.11,7.1,3,1.92,2,0,59.42,7,548.4000000000001,0.10835156819839532,326
1841,WV,52,510,373-8920,0,1,21,195.7,119,33.27,106.2,95,9.03,157.4,94,7.08,5.3,3,1.43,2,0,50.81,4,464.59999999999997,0.10936289281102024,311
1842,WA,97,408,373-8908,0,0,0,276.1,82,46.94,201.1,106,17.09,231.3,73,10.41,8.9,4,2.4,0,1,76.84,8,717.4,0.1071090047393365,265
1843,NV,105,408,415-1203,0,0,0,166.1,93,28.24,175.9,106,14.95,243.5,55,10.96,16.2,3,4.37,2,0,58.519999999999996,8,601.7,0.0972577696526508,257
1844,SC,77,510,369-7017,0,1,28,135.9,117,23.1,244.5,102,20.78,207.5,74,9.34,11.5,3,3.11,4,1,56.33,6,599.4,0.09397731064397731,296
1845,NC,80,415,420-8435,1,0,0,189.1,122,32.15,223.2,92,18.97,269.0,116,12.11,13.9,3,3.75,2,1,66.97999999999999,6,695.1999999999999,0.09634637514384349,333
1846,NH,120,510,395-2579,0,1,43,177.9,117,30.24,175.1,70,14.88,161.3,117,7.26,11.5,4,3.11,1,0,55.489999999999995,10,525.8,0.10553442373526055,308
1847,WY,54,408,405-7850,0,1,39,143.9,73,24.46,210.3,117,17.88,129.2,117,5.81,12.5,8,3.38,2,0,51.53000000000001,4,495.90000000000003,0.10391207904819522,315
1848,FL,148,510,394-7710,1,0,0,148.2,138,25.19,159.6,123,13.57,197.4,62,8.88,8.6,3,2.32,2,0,49.96000000000001,12,513.8,0.09723627870766838,326
1849,PA,119,408,342-4122,0,0,0,287.1,115,48.81,159.3,99,13.54,216.8,86,9.76,13.9,1,3.75,2,1,75.86,9,677.1,0.11203662679072515,301
1850,NC,162,408,340-1876,0,1,26,179.7,144,30.55,218.1,129,18.54,212.3,105,9.55,9.3,8,2.51,1,1,61.15,13,619.3999999999999,0.09872457216661287,386
1851,MO,85,510,383-6095,0,0,0,165.8,96,28.19,190.0,141,16.15,144.0,116,6.48,10.9,3,2.94,5,1,53.760000000000005,7,510.7,0.10526728020364207,356
1852,KS,101,510,413-1061,0,1,25,144.1,144,24.5,167.6,105,14.25,240.0,107,10.8,14.5,3,3.92,1,0,53.47,8,566.2,0.09443659484281172,359
1853,KY,172,415,343-5347,0,0,0,172.5,85,29.33,253.1,71,21.51,221.6,113,9.97,5.9,6,1.59,0,0,62.400000000000006,14,653.1,0.09554432705558108,275
1854,DE,80,415,376-4861,0,0,0,199.8,138,33.97,167.1,91,14.2,271.8,94,12.23,5.5,4,1.49,1,0,61.89000000000001,6,644.2,0.09607264824588638,327
1855,WI,67,510,417-2265,0,0,0,109.1,134,18.55,142.3,76,12.1,91.2,86,4.1,10.9,5,2.94,2,0,37.69,5,353.5,0.10661951909476661,301
1856,CO,86,408,419-7415,0,0,0,171.8,106,29.21,301.7,44,25.64,139.4,108,6.27,9.7,5,2.62,1,0,63.74,7,622.6,0.10237712817218117,263
1857,NM,107,415,407-2259,0,0,0,222.3,101,37.79,286.0,111,24.31,249.4,117,11.22,12.1,4,3.27,1,1,76.58999999999999,8,769.8000000000001,0.09949337490257207,333
1858,DE,133,510,333-2906,0,0,0,245.8,102,41.79,264.7,90,22.5,111.7,103,5.03,11.2,7,3.02,0,0,72.33999999999999,11,633.4000000000001,0.11420903062835487,302
1859,IL,116,510,360-7477,0,0,0,164.6,110,27.98,270.6,103,23.0,230.4,109,10.37,8.0,3,2.16,0,0,63.510000000000005,9,673.6,0.09428444180522566,325
1860,WA,63,408,342-5243,0,0,0,211.7,107,35.99,271.7,77,23.09,203.3,108,9.15,7.4,7,2.0,0,0,70.23,5,694.1,0.10118138596743985,299
1861,MA,119,408,417-3999,1,1,16,147.2,103,25.02,160.1,96,13.61,184.0,120,8.28,7.7,2,2.08,0,1,48.989999999999995,9,498.99999999999994,0.09817635270541082,321
1862,OH,133,408,379-1720,1,0,0,254.7,103,43.3,252.2,80,21.44,178.1,103,8.01,8.0,3,2.16,0,1,74.91,11,693.0,0.10809523809523809,289
1863,TN,94,408,368-3117,1,0,0,170.1,113,28.92,271.8,94,23.1,110.7,78,4.98,8.7,4,2.35,1,0,59.35,7,561.3000000000001,0.10573668270087297,289
1864,MA,69,510,352-5000,0,0,0,195.1,91,33.17,261.5,57,22.23,203.8,90,9.17,11.4,5,3.08,0,0,67.65,5,671.8000000000001,0.10069961298005359,243
1865,MI,146,408,405-7676,0,0,0,149.3,83,25.38,187.1,130,15.9,149.8,100,6.74,7.9,4,2.13,7,1,50.150000000000006,12,494.09999999999997,0.10149767253592393,317
1866,TX,119,510,361-2349,0,0,0,81.9,75,13.92,253.8,114,21.57,213.1,125,9.59,8.9,1,2.4,2,1,47.48,9,557.7,0.08513537744306973,315
1867,NH,142,408,383-2901,1,1,25,191.1,109,32.49,149.6,120,12.72,227.8,60,10.25,9.8,3,2.65,0,0,58.11,11,578.3,0.10048417776240706,292
1868,MD,123,408,369-7049,0,0,0,206.9,115,35.17,224.4,86,19.07,197.4,60,8.88,8.3,2,2.24,3,0,65.36,10,637.0,0.10260596546310832,263
1869,MS,101,408,387-5533,0,0,0,239.0,156,40.63,273.0,106,23.21,278.2,93,12.52,13.5,8,3.65,1,1,80.01,8,803.7,0.09955207166853304,363
1870,AZ,43,415,362-3660,0,0,0,179.3,97,30.48,252.7,126,21.48,227.5,114,10.24,8.0,5,2.16,0,0,64.36,3,667.5,0.09641947565543071,342
1871,IN,69,408,357-3577,0,0,0,185.3,91,31.5,219.1,88,18.62,243.6,107,10.96,5.5,5,1.49,0,0,62.57000000000001,5,653.5,0.0957459831675593,291
1872,NY,15,510,394-3312,1,0,0,141.4,80,24.04,123.9,76,10.53,323.5,88,14.56,8.1,3,2.19,2,0,51.32,1,596.9,0.08597755067850561,247
1873,WI,107,510,395-8330,0,1,25,248.6,91,42.26,119.3,115,10.14,194.3,83,8.74,12.0,1,3.24,1,0,64.38,8,574.2,0.11212121212121211,290
1874,WV,67,510,373-8895,0,0,0,152.5,131,25.93,252.4,107,21.45,185.4,104,8.34,4.9,3,1.32,2,0,57.04,5,595.1999999999999,0.09583333333333334,345
1875,NY,99,415,386-4581,0,0,0,145.6,102,24.75,230.9,87,19.63,181.5,86,8.17,11.4,7,3.08,1,0,55.629999999999995,8,569.4,0.09769933263083948,282
